
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -1.575, 1000000, 4.82543E-11, 7.52393E-06, 6.1470445859872608E-07, -1.2531189639729297
DataValue, -1.55, 1000000, 4.8490599999999996E-11, 7.82407E-06, 6.1771464968152855E-07, -1.2627472382563689
DataValue, -1.5250000000000001, 1000000, 4.87336E-11, 8.17608E-06, 6.2081019108280252E-07, -1.2724232135748403
DataValue, -1.5, 1000000, 4.89966E-11, 8.62256E-06, 6.2416050955414006E-07, -1.2821495471735664
DataValue, -1.475, 1000000, 4.92603E-11, 9.140969999999999E-06, 6.2751974522292983E-07, -1.2919282991640124
DataValue, -1.45, 1000000, 4.95376E-11, 9.7497199999999989E-06, 6.3105222929936306E-07, -1.3017608927149678
DataValue, -1.425, 1000000, 4.98292E-11, 1.04862E-05, 6.3476687898089175E-07, -1.3116501044984072
DataValue, -1.4000000000000001, 1000000, 5.01409E-11, 1.13611E-05, 6.3873757961783437E-07, -1.3215993580812098
DataValue, -1.375, 1000000, 5.0475699999999996E-11, 1.2387400000000001E-05, 6.4300254777070051E-07, -1.3316129528264324
DataValue, -1.35, 1000000, 5.08364E-11, 1.3597300000000001E-05, 6.4759745222929925E-07, -1.3416957653264325
DataValue, -1.325, 1000000, 5.12329E-11, 1.5005800000000001E-05, 6.52648407643312E-07, -1.3518539361066873
DataValue, -1.3, 1000000, 5.16707E-11, 1.66308E-05, 6.5822547770700632E-07, -1.3620951383359867
DataValue, -1.2750000000000001, 1000000, 5.2179499999999997E-11, 1.85362E-05, 6.6470700636942672E-07, -1.3724305483678339
DataValue, -1.25, 1000000, 5.27321E-11, 2.05785E-05, 6.7174649681528664E-07, -1.3828715913614644
DataValue, -1.225, 1000000, 5.3351E-11, 2.27603E-05, 6.7963057324840762E-07, -1.3934292247213371
DataValue, -1.2, 1000000, 5.40496E-11, 2.5034600000000003E-05, 6.8852993630573243E-07, -1.4041179787022289
DataValue, -1.175, 1000000, 5.4826199999999997E-11, 2.73247E-05, 6.9842292993630568E-07, -1.4149535479697448
DataValue, -1.1500000000000001, 1000000, 5.5687199999999996E-11, 2.95565E-05, 7.0939108280254771E-07, -1.425952094944267
DataValue, -1.125, 1000000, 5.66198E-11, 3.16233E-05, 7.2127133757961785E-07, -1.4371291451035027
DataValue, -1.1, 1000000, 5.7615899999999996E-11, 3.34761E-05, 7.3396050955414005E-07, -1.4484981439092353
DataValue, -1.075, 1000000, 5.8669199999999993E-11, 3.50664E-05, 7.4737834394904455E-07, -1.4600711037022289
DataValue, -1.05, 1000000, 5.98122E-11, 3.6421E-05, 7.6193885350318477E-07, -1.4718626443073246
DataValue, -1.025, 1000000, 6.09461E-11, 3.74185E-05, 7.763834394904459E-07, -1.4838807872213373
DataValue, -1, 1000000, 6.20944E-11, 3.81261E-05, 7.9101146496815273E-07, -1.4961260599124202
DataValue, -0.975, 1000000, 6.32543E-11, 3.85645E-05, 8.0578726114649682E-07, -1.508601049960191
DataValue, -0.95000000000000007, 1000000, 6.44052E-11, 3.87442E-05, 8.20448407643312E-07, -1.5213060161226111
DataValue, -0.925, 1000000, 6.55514E-11, 3.8708500000000004E-05, 8.3504968152866244E-07, -1.5342395949442671
DataValue, -0.9, 1000000, 6.66832E-11, 3.84919E-05, 8.494675159235668E-07, -1.5473998855493629
DataValue, -0.875, 1000000, 6.7786999999999993E-11, 3.81239E-05, 8.63528662420382E-07, -1.5607826681926749
DataValue, -0.85, 1000000, 6.8908199999999993E-11, 3.75937E-05, 8.778114649681528E-07, -1.5743868879378977
DataValue, -0.82500000000000007, 1000000, 6.99523E-11, 3.69925E-05, 8.91112101910828E-07, -1.5882066033041398
DataValue, -0.8, 1000000, 7.0966199999999992E-11, 3.63366E-05, 9.04028025477707E-07, -1.6022311355493626
DataValue, -0.775, 1000000, 7.19419E-11, 3.56592E-05, 9.1645732484076429E-07, -1.6164536773487257
DataValue, -0.75, 1000000, 7.28803E-11, 3.49741E-05, 9.2841146496815279E-07, -1.6308667147691078
DataValue, -0.725, 1000000, 7.37872E-11, 3.4319E-05, 9.39964331210191E-07, -1.6454634006767512
DataValue, -0.70000000000000007, 1000000, 7.46618E-11, 3.3714700000000004E-05, 9.5110573248407629E-07, -1.6602373855493624
DataValue, -0.675, 1000000, 7.55122E-11, 3.3164E-05, 9.6193885350318465E-07, -1.6751830463773878
DataValue, -0.65, 1000000, 7.63343E-11, 3.26772E-05, 9.7241146496815281E-07, -1.6902951582404453
DataValue, -0.625, 1000000, 7.71717E-11, 3.22451E-05, 9.830789808917198E-07, -1.7055724273487256
DataValue, -0.6, 1000000, 7.7959E-11, 3.18934E-05, 9.9310828025477717E-07, -1.7210113903264324
DataValue, -0.57500000000000007, 1000000, 7.87299E-11, 3.15901E-05, 1.0029286624203822E-06, -1.7366054289410822
DataValue, -0.55, 1000000, 7.94958E-11, 3.1326E-05, 1.0126853503184713E-06, -1.7523524134156043
DataValue, -0.525, 1000000, 8.0250399999999993E-11, 3.11017E-05, 1.0222980891719745E-06, -1.7682507215366234
DataValue, -0.5, 1000000, 8.10023E-11, 3.0889900000000004E-05, 1.0318764331210192E-06, -1.7842989599920378
DataValue, -0.47500000000000003, 1000000, 8.17483E-11, 3.06969E-05, 1.0413796178343948E-06, -1.8004962728901268
DataValue, -0.45, 1000000, 8.2494299999999992E-11, 3.05113E-05, 1.0508828025477705E-06, -1.8168420730493624
DataValue, -0.425, 1000000, 8.32691E-11, 3.03154E-05, 1.060752866242038E-06, -1.8333392267117827
DataValue, -0.4, 1000000, 8.4016699999999993E-11, 3.01248E-05, 1.0702764331210191E-06, -1.8499878931130567
DataValue, -0.375, 1000000, 8.47697E-11, 2.9909500000000002E-05, 1.0798687898089171E-06, -1.8667859026671969
DataValue, -0.35000000000000003, 1000000, 8.55316E-11, 2.97252E-05, 1.0895745222929934E-06, -1.8837346785429929
DataValue, -0.325, 1000000, 8.63069E-11, 2.9515300000000002E-05, 1.0994509554140126E-06, -1.9008364400875788
DataValue, -0.3, 1000000, 8.70929E-11, 2.93057E-05, 1.1094636942675158E-06, -1.918093585788216
DataValue, -0.275, 1000000, 8.7903499999999993E-11, 2.9121600000000003E-05, 1.1197898089171973E-06, -1.9355096287818463
DataValue, -0.25, 1000000, 8.87362E-11, 2.89337E-05, 1.1303974522292993E-06, -1.9530892167595533
DataValue, -0.225, 1000000, 8.96016E-11, 2.8775E-05, 1.1414216560509554E-06, -1.9708378035429928
DataValue, -0.2, 1000000, 9.05369E-11, 2.86298E-05, 1.1533363057324842E-06, -1.9887656001194258
DataValue, -0.17500000000000002, 1000000, 9.14833E-11, 2.8493E-05, 1.165392356687898E-06, -2.0068806677945852
DataValue, -0.15, 1000000, 9.24804E-11, 2.83701E-05, 1.1780942675159234E-06, -2.0251891570461775
DataValue, -0.125, 1000000, 9.35396E-11, 2.82689E-05, 1.1915872611464967E-06, -2.0437022939888525
DataValue, -0.1, 1000000, 9.46678E-11, 2.81891E-05, 1.2059592356687897E-06, -2.0624331259952218
DataValue, -0.075, 1000000, 9.5870299999999993E-11, 2.81486E-05, 1.221277707006369E-06, -2.0813959146098715
DataValue, -0.05, 1000000, 9.7164099999999992E-11, 2.82368E-05, 1.2377592356687898E-06, -2.1006071407245215
DataValue, -0.025, 1000000, 9.85419E-11, 2.84857E-05, 1.2553108280254779E-06, -2.1200842505971327
DataValue, 0, 1000000, 1.0002800000000001E-10, 2.9041300000000003E-05, 1.2742420382165605E-06, -2.1398463823646487
