
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.28, 1000000, 5.3418299999999996E-11, 9.98301E-06, 6.80487898089172E-07, -1.4574691878980897
DataValue, -6.24, 1000000, 5.4717699999999997E-11, 9.54208E-06, 6.9704076433121012E-07, -1.4746882961783445
DataValue, -6.2, 1000000, 5.59708E-11, 9.17931E-06, 7.1300382165605093E-07, -1.4923138535031855
DataValue, -6.16, 1000000, 5.71033E-11, 8.89848E-06, 7.2743057324840762E-07, -1.510319283439491
DataValue, -6.12, 1000000, 5.81872E-11, 8.68618E-06, 7.4123821656050957E-07, -1.5286776433121025
DataValue, -6.08, 1000000, 5.92101E-11, 8.544979999999999E-06, 7.542687898089172E-07, -1.5473714808917203
DataValue, -6.04, 1000000, 6.01796E-11, 8.4516499999999989E-06, 7.6661910828025468E-07, -1.566382579617835
DataValue, -6, 1000000, 6.11335E-11, 8.404089999999999E-06, 7.7877070063694271E-07, -1.5856999522293003
DataValue, -5.96, 1000000, 6.20166E-11, 8.40004E-06, 7.9002038216560509E-07, -1.6053098407643318
DataValue, -5.92, 1000000, 6.2856399999999993E-11, 8.39904E-06, 8.0071847133757947E-07, -1.6251940764331216
DataValue, -5.88, 1000000, 6.36569E-11, 8.4175799999999991E-06, 8.10915923566879E-07, -1.6453395063694274
DataValue, -5.84, 1000000, 6.44086E-11, 8.45067E-06, 8.2049171974522282E-07, -1.6657321019108287
DataValue, -5.8, 1000000, 6.5116599999999993E-11, 8.4897199999999991E-06, 8.2951082802547765E-07, -1.6863571337579624
DataValue, -5.76, 1000000, 6.57907E-11, 8.53056E-06, 8.380980891719746E-07, -1.7072022452229305
DataValue, -5.72, 1000000, 6.63986E-11, 8.5765299999999987E-06, 8.4584203821656043E-07, -1.7282514968152873
DataValue, -5.68, 1000000, 6.69555E-11, 8.61899E-06, 8.52936305732484E-07, -1.7494862261146504
DataValue, -5.64, 1000000, 6.74674E-11, 8.6617499999999989E-06, 8.5945732484076424E-07, -1.770891146496816
DataValue, -5.6000000000000005, 1000000, 6.79289E-11, 8.6967E-06, 8.6533630573248411E-07, -1.7924510668789813
DataValue, -5.5600000000000005, 1000000, 6.83579E-11, 8.732609999999999E-06, 8.7080127388535034E-07, -1.8141527866242044
DataValue, -5.5200000000000005, 1000000, 6.87378E-11, 8.7716199999999989E-06, 8.756407643312102E-07, -1.8359833121019114
DataValue, -5.48, 1000000, 6.90788E-11, 8.79561E-06, 8.7998471337579609E-07, -1.857928630573249
DataValue, -5.44, 1000000, 6.9391E-11, 8.8324299999999991E-06, 8.8396178343949045E-07, -1.8799779617834398
DataValue, -5.4, 1000000, 6.9676899999999993E-11, 8.85368E-06, 8.8760382165605071E-07, -1.9021225318471342
DataValue, -5.36, 1000000, 6.99438E-11, 8.89139E-06, 8.91003821656051E-07, -1.9243551273885353
DataValue, -5.32, 1000000, 7.0188299999999993E-11, 8.91313E-06, 8.941184713375795E-07, -1.9466691560509557
DataValue, -5.28, 1000000, 7.04155E-11, 8.9379599999999987E-06, 8.9701273885350321E-07, -1.9690582961783443
DataValue, -5.24, 1000000, 7.0631E-11, 8.96089E-06, 8.9975796178343943E-07, -1.9915179299363059
DataValue, -5.2, 1000000, 7.08395E-11, 8.98585E-06, 9.0241401273885333E-07, -2.0140450796178344
DataValue, -5.16, 1000000, 7.10407E-11, 9.00002E-06, 9.0497707006369429E-07, -2.0366374681528661
DataValue, -5.12, 1000000, 7.12429E-11, 9.0211699999999989E-06, 9.0755286624203809E-07, -2.059294092356688
DataValue, -5.08, 1000000, 7.14408E-11, 9.0353399999999991E-06, 9.1007388535031833E-07, -2.0820144267515928
DataValue, -5.04, 1000000, 7.16448E-11, 9.054929999999999E-06, 9.1267261146496818E-07, -2.1047987579617837
DataValue, -5, 1000000, 7.1854E-11, 9.0725599999999991E-06, 9.153375796178343E-07, -2.1276488853503186
DataValue, -4.96, 1000000, 7.20763E-11, 9.09972E-06, 9.1816942675159224E-07, -2.1505677229299365
DataValue, -4.92, 1000000, 7.23287E-11, 9.124429999999999E-06, 9.21384713375796E-07, -2.1735621496815289
DataValue, -4.88, 1000000, 7.26079E-11, 9.16053E-06, 9.2494140127388532E-07, -2.19664122611465
DataValue, -4.84, 1000000, 7.29415E-11, 9.2032999999999988E-06, 9.2919108280254771E-07, -2.2198178821656058
DataValue, -4.8, 1000000, 7.3351199999999992E-11, 9.26412E-06, 9.3441019108280236E-07, -2.2431128980891728
DataValue, -4.76, 1000000, 7.38648E-11, 9.3526399999999986E-06, 9.4095286624203806E-07, -2.2665549363057331
DataValue, -4.72, 1000000, 7.45377E-11, 9.46625E-06, 9.4952484076433106E-07, -2.2901859076433126
DataValue, -4.68, 1000000, 7.53654E-11, 9.60732E-06, 9.600687898089172E-07, -2.3140558280254786
DataValue, -4.64, 1000000, 7.63951E-11, 9.77257E-06, 9.7318598726114655E-07, -2.3382215127388544
DataValue, -4.6000000000000005, 1000000, 7.7636399999999993E-11, 9.95431E-06, 9.8899872611464952E-07, -2.362748821656051
DataValue, -4.5600000000000005, 1000000, 7.90858E-11, 1.01112E-05, 1.0074624203821655E-06, -2.3877045859872608
DataValue, -4.5200000000000005, 1000000, 8.07105E-11, 1.02513E-05, 1.0281592356687899E-06, -2.4131498566878977
DataValue, -4.48, 1000000, 8.25195E-11, 1.03536E-05, 1.0512038216560509E-06, -2.4391418949044588
DataValue, -4.44, 1000000, 8.43578E-11, 1.03975E-05, 1.0746216560509552E-06, -2.4657147133757964
DataValue, -4.4, 1000000, 8.6212799999999993E-11, 1.04151E-05, 1.0982522292993628E-06, -2.4928756369426748
DataValue, -4.36, 1000000, 8.80218E-11, 1.03845E-05, 1.121296815286624E-06, -2.5206199999999996
DataValue, -4.32, 1000000, 8.9747499999999992E-11, 1.03335E-05, 1.14328025477707E-06, -2.5489272133757961
DataValue, -4.28, 1000000, 9.1394899999999992E-11, 1.02693E-05, 1.1642662420382164E-06, -2.5777715445859872
DataValue, -4.24, 1000000, 9.28692E-11, 1.02129E-05, 1.1830471337579619E-06, -2.6071129617834394
DataValue, -4.2, 1000000, 9.42122E-11, 1.01622E-05, 1.2001554140127388E-06, -2.6369029936305735
DataValue, -4.16, 1000000, 9.54388E-11, 1.0132900000000001E-05, 1.2157808917197452E-06, -2.6671021974522291
DataValue, -4.12, 1000000, 9.65523E-11, 1.0108200000000001E-05, 1.2299656050955414E-06, -2.6976740286624206
DataValue, -4.08, 1000000, 9.75809E-11, 1.01015E-05, 1.2430687898089173E-06, -2.7285869585987266
DataValue, -4.04, 1000000, 9.8552899999999992E-11, 1.0118300000000001E-05, 1.2554509554140127E-06, -2.7598184554140133
DataValue, -4, 1000000, 9.94503E-11, 1.01295E-05, 1.2668828025477705E-06, -2.7913476273885354
DataValue, -3.96, 1000000, 1.0028900000000001E-10, 1.01495E-05, 1.2775668789808919E-06, -2.8231532484076443
DataValue, -3.92, 1000000, 1.0108700000000001E-10, 1.01782E-05, 1.2877324840764331E-06, -2.8552194904458608
DataValue, -3.88, 1000000, 1.01853E-10, 1.02099E-05, 1.2974904458598725E-06, -2.8875347770700643
DataValue, -3.84, 1000000, 1.0261000000000001E-10, 1.02394E-05, 1.3071337579617836E-06, -2.920092579617835
DataValue, -3.8000000000000003, 1000000, 1.0332300000000001E-10, 1.02601E-05, 1.3162165605095542E-06, -2.9528844585987262
DataValue, -3.7600000000000002, 1000000, 1.0401600000000001E-10, 1.02874E-05, 1.3250445859872612E-06, -2.9859002229299367
DataValue, -3.72, 1000000, 1.0469200000000001E-10, 1.03224E-05, 1.3336560509554141E-06, -3.01913398089172
DataValue, -3.68, 1000000, 1.0535200000000001E-10, 1.03387E-05, 1.3420636942675161E-06, -3.0525804777070062
DataValue, -3.64, 1000000, 1.0601100000000001E-10, 1.0362400000000001E-05, 1.350458598726115E-06, -3.0862370063694264
DataValue, -3.6, 1000000, 1.0663800000000002E-10, 1.0394100000000001E-05, 1.3584458598726117E-06, -3.1200983121019106
DataValue, -3.56, 1000000, 1.07253E-10, 1.0404100000000001E-05, 1.36628025477707E-06, -3.1541573885350318
DataValue, -3.52, 1000000, 1.0785000000000001E-10, 1.04286E-05, 1.3738853503184714E-06, -3.1884094585987262
DataValue, -3.48, 1000000, 1.0843600000000001E-10, 1.04471E-05, 1.3813503184713376E-06, -3.2228499044585988
DataValue, -3.44, 1000000, 1.0900600000000001E-10, 1.04716E-05, 1.388611464968153E-06, -3.2574744267515925
DataValue, -3.4, 1000000, 1.0957700000000001E-10, 1.04881E-05, 1.3958853503184713E-06, -3.2922806369426749
DataValue, -3.36, 1000000, 1.1012100000000001E-10, 1.0511E-05, 1.4028152866242039E-06, -3.3272643949044585
DataValue, -3.3200000000000003, 1000000, 1.1065400000000001E-10, 1.0535E-05, 1.4096050955414012E-06, -3.3624196496815286
DataValue, -3.2800000000000002, 1000000, 1.11175E-10, 1.05506E-05, 1.4162420382165604E-06, -3.3977427388535029
DataValue, -3.24, 1000000, 1.1168800000000001E-10, 1.05654E-05, 1.4227770700636946E-06, -3.433230477707006
DataValue, -3.2, 1000000, 1.1220000000000001E-10, 1.0590300000000001E-05, 1.4292993630573248E-06, -3.4688814331210192
DataValue, -3.16, 1000000, 1.1269400000000001E-10, 1.0608E-05, 1.4355923566878982E-06, -3.5046925796178341
DataValue, -3.12, 1000000, 1.13177E-10, 1.06188E-05, 1.4417452229299363E-06, -3.5406592993630577
DataValue, -3.08, 1000000, 1.1365200000000001E-10, 1.06481E-05, 1.447796178343949E-06, -3.5767785668789811
DataValue, -3.04, 1000000, 1.1412E-10, 1.0659100000000001E-05, 1.4537579617834394E-06, -3.6130479936305737
DataValue, -3, 1000000, 1.1459400000000001E-10, 1.0684600000000001E-05, 1.4597961783439491E-06, -3.6494674203821655
DataValue, -2.96, 1000000, 1.1504800000000002E-10, 1.07087E-05, 1.4655796178343949E-06, -3.6860346178343955
DataValue, -2.92, 1000000, 1.1549800000000001E-10, 1.07275E-05, 1.471312101910828E-06, -3.72274576433121
DataValue, -2.88, 1000000, 1.1593900000000001E-10, 1.0756E-05, 1.4769299363057323E-06, -3.7595987898089174
DataValue, -2.84, 1000000, 1.1637600000000001E-10, 1.07921E-05, 1.4824968152866243E-06, -3.7965916242038218
DataValue, -2.8000000000000003, 1000000, 1.16807E-10, 1.08163E-05, 1.4879872611464969E-06, -3.8337226751592359
DataValue, -2.7600000000000002, 1000000, 1.17243E-10, 1.08344E-05, 1.4935414012738853E-06, -3.8709917834394902
DataValue, -2.72, 1000000, 1.1766100000000002E-10, 1.08564E-05, 1.4988662420382168E-06, -3.9083968789808918
DataValue, -2.68, 1000000, 1.18075E-10, 1.08985E-05, 1.504140127388535E-06, -3.9459344585987259
DataValue, -2.64, 1000000, 1.18485E-10, 1.09304E-05, 1.509363057324841E-06, -3.9836032484076433
DataValue, -2.6, 1000000, 1.1889000000000002E-10, 1.09548E-05, 1.5145222929936307E-06, -4.0214018152866249
DataValue, -2.56, 1000000, 1.1930000000000002E-10, 1.09826E-05, 1.5197452229299367E-06, -4.0593301592356692
DataValue, -2.52, 1000000, 1.19697E-10, 1.1016100000000001E-05, 1.5248025477707007E-06, -4.0973870063694271
DataValue, -2.48, 1000000, 1.20088E-10, 1.10456E-05, 1.529783439490446E-06, -4.135569331210192
DataValue, -2.44, 1000000, 1.20477E-10, 1.10851E-05, 1.5347388535031847E-06, -4.173875859872612
DataValue, -2.4, 1000000, 1.2086E-10, 1.1112E-05, 1.5396178343949045E-06, -4.2123053184713379
DataValue, -2.36, 1000000, 1.21251E-10, 1.1161E-05, 1.5445987261146498E-06, -4.250858025477708
DataValue, -2.32, 1000000, 1.21625E-10, 1.11866E-05, 1.5493630573248408E-06, -4.2895325477707
DataValue, -2.2800000000000002, 1000000, 1.21999E-10, 1.12137E-05, 1.5541273885350321E-06, -4.3283261783439491
DataValue, -2.24, 1000000, 1.22369E-10, 1.12499E-05, 1.55884076433121E-06, -4.3672382802547771
DataValue, -2.2, 1000000, 1.22733E-10, 1.12929E-05, 1.5634777070063693E-06, -4.406267261146497
DataValue, -2.16, 1000000, 1.23096E-10, 1.13334E-05, 1.5681019108280255E-06, -4.445412006369426
DataValue, -2.12, 1000000, 1.2346400000000001E-10, 1.1378E-05, 1.5727898089171974E-06, -4.4846731528662414
DataValue, -2.08, 1000000, 1.23822E-10, 1.14291E-05, 1.5773503184713377E-06, -4.5240499044585984
DataValue, -2.04, 1000000, 1.2417600000000002E-10, 1.146E-05, 1.581859872611465E-06, -4.5635400318471335
DataValue, -2, 1000000, 1.24527E-10, 1.15088E-05, 1.5863312101910827E-06, -4.6031424203821656
DataValue, -1.96, 1000000, 1.24876E-10, 1.15369E-05, 1.5907770700636943E-06, -4.64285627388535
DataValue, -1.92, 1000000, 1.25228E-10, 1.15835E-05, 1.5952611464968152E-06, -4.6826817515923569
DataValue, -1.8800000000000001, 1000000, 1.2557E-10, 1.16242E-05, 1.5996178343949048E-06, -4.7226177388535024
DataValue, -1.84, 1000000, 1.25909E-10, 1.16569E-05, 1.6039363057324841E-06, -4.7626621656050947
DataValue, -1.8, 1000000, 1.2624600000000002E-10, 1.1702200000000001E-05, 1.6082292993630576E-06, -4.8028142356687891
DataValue, -1.76, 1000000, 1.26582E-10, 1.1740800000000001E-05, 1.6125095541401276E-06, -4.8430734713375792
DataValue, -1.72, 1000000, 1.2691500000000002E-10, 1.17867E-05, 1.6167515923566882E-06, -4.8834392356687895
DataValue, -1.68, 1000000, 1.2725500000000002E-10, 1.18337E-05, 1.621082802547771E-06, -4.9239121656050946
DataValue, -1.6400000000000001, 1000000, 1.2758400000000002E-10, 1.1865E-05, 1.6252738853503186E-06, -4.9644916242038208
DataValue, -1.6, 1000000, 1.27914E-10, 1.19167E-05, 1.6294777070063696E-06, -5.00517601910828
DataValue, -1.56, 1000000, 1.28245E-10, 1.1958E-05, 1.6336942675159235E-06, -5.0459656687898082
DataValue, -1.52, 1000000, 1.28574E-10, 1.2010300000000001E-05, 1.6378853503184713E-06, -5.0868604140127385
DataValue, -1.48, 1000000, 1.2891200000000002E-10, 1.20663E-05, 1.6421910828025478E-06, -5.1278613694267507
DataValue, -1.44, 1000000, 1.29246E-10, 1.21192E-05, 1.6464458598726117E-06, -5.1689693312101905
DataValue, -1.4000000000000001, 1000000, 1.2958400000000002E-10, 1.2188000000000001E-05, 1.6507515923566878E-06, -5.2101842993630569
DataValue, -1.36, 1000000, 1.29926E-10, 1.22725E-05, 1.6551082802547771E-06, -5.2515075477706992
DataValue, -1.32, 1000000, 1.3028100000000002E-10, 1.23778E-05, 1.6596305732484079E-06, -5.2929417834394892
DataValue, -1.28, 1000000, 1.3066000000000002E-10, 1.25331E-05, 1.6644585987261148E-06, -5.334492898089171
DataValue, -1.24, 1000000, 1.3104900000000002E-10, 1.2750600000000001E-05, 1.6694140127388536E-06, -5.3761663057324833
DataValue, -1.2, 1000000, 1.31479E-10, 1.30924E-05, 1.674891719745223E-06, -5.417970127388533
DataValue, -1.16, 1000000, 1.31969E-10, 1.3650600000000001E-05, 1.6811337579617833E-06, -5.4599204458598711
DataValue, -1.12, 1000000, 1.32578E-10, 1.46304E-05, 1.6888917197452229E-06, -5.5020457643312088
DataValue, -1.08, 1000000, 1.33394E-10, 1.6344200000000002E-05, 1.6992866242038217E-06, -5.5443979936305716
DataValue, -1.04, 1000000, 1.3462900000000002E-10, 1.92551E-05, 1.715019108280255E-06, -5.5870768152866219
DataValue, -1, 1000000, 1.3644900000000002E-10, 2.3295900000000002E-05, 1.7382038216560511E-06, -5.6302421019108255
DataValue, -0.96, 1000000, 1.3908800000000002E-10, 2.82566E-05, 1.7718216560509555E-06, -5.6741174203821636
DataValue, -0.92, 1000000, 1.4268000000000002E-10, 3.39653E-05, 1.817579617834395E-06, -5.7189849363057288
DataValue, -0.88, 1000000, 1.4732100000000002E-10, 4.0328300000000005E-05, 1.8767006369426752E-06, -5.7651634394904425
DataValue, -0.84, 1000000, 1.53167E-10, 4.7330500000000004E-05, 1.951171974522293E-06, -5.8130118471337546
DataValue, -0.8, 1000000, 1.59905E-10, 5.43263E-05, 2.0370063694267516E-06, -5.8628640764331177
DataValue, -0.76, 1000000, 1.67481E-10, 6.08027E-05, 2.1335159235668787E-06, -5.9149956050955375
DataValue, -0.72, 1000000, 1.7566100000000003E-10, 6.51011E-05, 2.2377197452229303E-06, -5.96963605095541
DataValue, -0.68, 1000000, 1.8396500000000002E-10, 6.79556E-05, 2.343503184713376E-06, -6.0269013375796145
DataValue, -0.64, 1000000, 1.92247E-10, 6.89134E-05, 2.4490063694267512E-06, -6.0868077070063666
DataValue, -0.6, 1000000, 1.9985100000000002E-10, 6.8446300000000009E-05, 2.5458726114649685E-06, -6.149243694267513
DataValue, -0.56, 1000000, 2.06976E-10, 6.69952E-05, 2.6366369426751596E-06, -6.2140250636942644
DataValue, -0.52, 1000000, 2.1362400000000002E-10, 6.50821E-05, 2.7213248407643312E-06, -6.2809995859872583
DataValue, -0.48, 1000000, 2.1983200000000002E-10, 6.27386E-05, 2.8004076433121022E-06, -6.3500212420382143
DataValue, -0.44, 1000000, 2.2563200000000002E-10, 6.02282E-05, 2.8742929936305737E-06, -6.4209549999999975
DataValue, -0.4, 1000000, 2.3125500000000002E-10, 5.76139E-05, 2.9459235668789811E-06, -6.4937077070063678
DataValue, -0.36, 1000000, 2.36441E-10, 5.4995300000000005E-05, 3.0119872611464964E-06, -6.5681815923566855
DataValue, -0.32, 1000000, 2.41395E-10, 5.24851E-05, 3.075095541401274E-06, -6.6442701273885341
DataValue, -0.28, 1000000, 2.4616900000000003E-10, 5.0033E-05, 3.1359108280254777E-06, -6.721907707006368
DataValue, -0.24, 1000000, 2.50769E-10, 4.77305E-05, 3.194509554140127E-06, -6.8010379617834378
DataValue, -0.2, 1000000, 2.55376E-10, 4.5640600000000005E-05, 3.2531974522292996E-06, -6.8816342993630553
DataValue, -0.16, 1000000, 2.59733E-10, 4.3997E-05, 3.3087006369426752E-06, -6.963658025477705
DataValue, -0.12, 1000000, 2.6400100000000003E-10, 4.2883E-05, 3.3630700636942676E-06, -7.0470551592356667
DataValue, -0.08, 1000000, 2.68207E-10, 4.2636700000000005E-05, 3.4166496815286626E-06, -7.1318016560509534
DataValue, -0.04, 1000000, 2.72376E-10, 4.34916E-05, 3.4697579617834395E-06, -7.2178817515923548
DataValue, 0, 1000000, 2.76504E-10, 4.60338E-05, 3.5223439490445863E-06, -7.3052830254777055
